,Date,Natural_Gas_Price,Natural_Gas_Vol.,Crude_oil_Price,Crude_oil_Vol.,Copper_Price,Copper_Vol.,Bitcoin_Price,Bitcoin_Vol.,Platinum_Price,Platinum_Vol.,Ethereum_Price,Ethereum_Vol.,S&P_500_Price,Nasdaq_100_Price,Nasdaq_100_Vol.,Apple_Price,Apple_Vol.,Tesla_Price,Tesla_Vol.,Microsoft_Price,Microsoft_Vol.,Silver_Price,Silver_Vol.,Google_Price,Google_Vol.,Nvidia_Price,Nvidia_Vol.,Berkshire_Price,Berkshire_Vol.,Netflix_Price,Netflix_Vol.,Amazon_Price,Amazon_Vol.,Meta_Price,Meta_Vol.,Gold_Price,Gold_Vol.
261,19-01-2023,3.275,99670,80.61,321130,4.2315,78540,21081.20,275760,"1,041.10",,1551.62,329040,3898.85,11295.67,260020000,135.27,58070000,127.17,170290000,231.93,28380000,23.791,70,93.05,36900000,167.65,45140000,461950.00,3630,315.78,16270000,93.68,69000000,136.15,28460000,1923.90,214250
262,18-01-2023,3.311,119850,79.8,326230,4.2345,104620,20670.60,388670,"1,043.70",,1511.31,801710,3928.86,11410.29,270510000,135.21,69670000,128.78,195680000,235.81,30030000,23.569,90,91.12,29120000,173.77,43960000,466260.00,4120,326.33,7810000,95.46,79570000,133.02,20150000,1907.00,218970
263,17-01-2023,3.586,143310,80.45,267910,4.223,113110,21137.10,310040,"1,046.90",,1564.67,536730,3990.97,11557.19,262000000,135.94,63420000,131.49,186480000,240.35,29720000,23.978,130,91.29,32530000,177.02,50940000,476000.00,5660,326.22,9210000,96.05,72760000,135.36,21090000,1907.20,710
264,13-01-2023,3.419,112100,80.11,189320,4.216,69520,19927.00,426670,"1,072.50",,1450.86,552050,3999.09,11541.48,229400000,134.76,57810000,122.4,180710000,239.23,21330000,24.279,120,92.12,26330000,168.99,44730000,481021.00,3860,332.82,8290000,98.12,85550000,136.98,22420000,1921.70,247880
265,12-01-2023,3.695,123740,78.65,188060,4.1965,96270,18851.30,522010,"1,084.30",,1416.08,960620,3983.17,11459.61,264980000,133.41,71250000,123.56,169400000,238.51,27170000,23.914,120,91.13,30130000,165.11,55020000,482860.00,3780,330.13,10820000,95.27,85250000,136.71,30700000,1898.80,265170
266,11-01-2023,3.671,133200,77.68,179830,4.166,88480,17942.30,291530,"1,084.30",,1389.84,509990,3969.61,11402.52,279250000,133.49,69120000,123.22,183810000,235.77,28390000,23.481,57030,91.52,26740000,160.01,35250000,483990.00,3610,327.26,9560000,95.09,103130000,132.89,25370000,1878.90,222250
267,10-01-2023,3.639,112230,75.37,164980,4.0775,72220,17439.10,247140,"1,088.50",,1335.13,487240,3919.25,11205.78,231650000,130.73,63430000,118.85,167640000,228.85,26870000,23.665,42920,88.42,30390000,159.09,38330000,479420.00,3480,327.54,13020000,89.87,67760000,132.99,28070000,1876.50,170510
268,09-01-2023,3.91,130280,74.92,154200,4.0265,102470,17180.10,301240,"1,098.60",,1320.51,629220,3892.09,11108.44,274100000,130.15,70500000,119.77,190280000,227.12,27040000,23.871,47840,88.02,28910000,156.28,50340000,478385.00,5500,315.17,6760000,87.36,65270000,129.47,26470000,1877.80,204550
269,06-01-2023,3.71,105050,74.04,95220,3.911,96750,16950.90,233470,"1,104.30",,1269.14,369540,3895.08,11040.35,315740000,129.62,87760000,113.06,220910000,224.93,43610000,23.982,,87.34,41380000,148.59,40500000,481955.00,3880,315.55,8960000,86.08,83300000,130.02,27580000,1869.70,215370
270,05-01-2023,3.72,116680,73.92,112450,3.821,76730,16829.80,178960,"1,069.60",,1250.95,289490,3808.10,10741.22,279980000,125.02,79970000,110.34,157990000,222.31,39230000,23.424,,86.2,26940000,142.65,38850000,473660.00,3430,309.7,8320000,83.12,67930000,126.94,25450000,1840.60,188600
271,04-01-2023,4.172,99760,73.1,149770,3.7405,80270,16852.10,247390,"1,092.30",,1256.92,504280,3852.97,10914.80,292080000,126.36,88460000,113.64,180390000,229.1,50280000,23.964,,88.08,33840000,147.49,43040000,476260.00,3720,309.41,9280000,85.14,68890000,127.37,32230000,1859.00,198350
272,03-01-2023,3.988,116840,77.12,139840,3.7665,83900,16674.20,178730,"1,093.30",,1214.57,219980,3824.14,10862.64,294370000,125.07,111680000,108.1,231400000,239.58,25680000,24.236,69960,89.12,28080000,143.15,40060000,469525.00,5260,294.95,6580000,85.82,76710000,124.74,35380000,1846.10,212270
273,30-12-2022,4.475,62280,80.47,,3.813,10,16607.20,192760,"1,082.90",,1199.80,285770,3839.50,10939.76,224600000,129.93,77030000,123.18,157780000,239.82,21940000,24.04,40890,88.23,23990000,146.14,31050000,468711.00,3360,294.88,7570000,84,62400000,120.34,19580000,1826.20,107500
274,29-12-2022,4.559,78440,78.61,,3.8265,40,16636.40,181470,"1,065.00",,1200.84,272590,3849.28,10951.05,229870000,129.61,75480000,121.82,221920000,241.01,19740000,24.25,36900,88.45,22600000,146.03,35420000,468725.00,3040,291.12,9560000,84.18,55000000,120.26,22300000,1826.00,105990
275,28-12-2022,4.709,1720,78.6,,3.8425,42610,16546.20,217960,"1,019.80",,1189.98,407450,3783.22,10679.34,211420000,126.04,84900000,112.71,221070000,234.53,17200000,23.84,34290,86.02,19020000,140.36,35020000,459800.00,3030,276.88,5930000,81.82,58230000,115.62,19550000,1815.80,118080
276,27-12-2022,5.282,41150,79.77,,3.8405,48120,16706.10,192180,"1,032.70",,1211.60,290020,3829.25,10822.51,220910000,130.03,68750000,109.1,208640000,236.96,16420000,24.217,45230,87.39,19680000,141.21,46250000,461955.00,4470,284.17,5690000,83.04,57280000,116.88,20860000,1823.10,159620
277,23-12-2022,4.98,87380,79.34,,3.809,38560,16779.10,184120,"1,029.60",16450,1220.03,301170,3844.82,10985.45,191780000,131.86,63820000,123.15,166990000,238.73,21210000,23.92,31560,89.23,23000000,152.06,34930000,463400.00,2800,294.96,4250000,85.25,57430000,118.04,17760000,1804.20,105460
278,22-12-2022,4.928,82270,78.45,,3.757,44390,16820.60,198280,984.6,20620,1217.57,383630,3822.39,10956.14,305750000,132.23,77590000,125.35,210090000,238.19,28620000,23.622,46200,87.76,27430000,153.39,56400000,458700.00,3220,297.75,7790000,83.79,81430000,117.12,23000000,1795.30,175770
279,21-12-2022,5.238,55520,78.24,,3.81,39350,16831.80,174340,"1,002.00",15630,1213.85,269180,3878.44,11235.88,238180000,135.45,85750000,137.57,145420000,244.43,23670000,24.194,36770,89.58,24710000,165.01,32440000,467600.00,3040,297.96,6340000,86.77,59270000,119.76,20360000,1825.40,110180
280,20-12-2022,5.216,77840,76.23,,3.799,55300,16902.80,284570,"1,013.00",26550,1217.20,497610,3821.62,11072.42,264630000,132.3,77080000,137.8,159560000,241.8,25080000,24.271,72520,89.02,23180000,160.85,40220000,457400.00,2740,288.19,6770000,85.19,74350000,117.09,28660000,1825.40,197500
281,19-12-2022,5.71,65660,75.89,,3.783,38270,16441.30,207930,987.7,19450,1167.80,337020,3817.66,11084.59,286390000,132.37,79150000,149.87,139390000,240.45,29630000,23.199,33180,88.44,28770000,162.54,35320000,455280.00,3810,288.3,6140000,84.92,83530000,114.48,29460000,1797.70,86090
282,16-12-2022,6.303,48450,74.45,,3.7615,46140,16629.60,303560,"1,000.00",17570,1166.70,829230,3852.36,11243.72,861670000,134.51,160160000,150.23,139030000,244.69,86100000,23.328,51260,90.26,58010000,165.71,47820000,454620.00,2990,290.71,14080000,87.86,146140000,119.43,67060000,1800.20,128750
283,15-12-2022,6.589,63690,76.25,,3.763,60790,17356.10,263440,"1,013.20",18870,1266.32,446340,3895.75,11345.22,325710000,136.5,97250000,157.67,122330000,249.01,35490000,23.305,61900,90.86,39960000,169.52,47780000,457460.00,3380,290.41,17620000,88.45,84800000,116.15,34470000,1787.80,185320
284,14-12-2022,6.22,52190,77.27,,3.878,50210,17796.40,318980,"1,038.70",17280,1307.30,614310,3995.32,11740.92,296000000,143.21,82290000,156.8,140680000,257.22,35410000,24.136,51520,95.07,28730000,176.74,49690000,468020.00,2910,317.83,7540000,91.58,70300000,121.59,36660000,1818.70,143800
285,13-12-2022,6.733,55830,75.19,,3.842,69130,17778.60,328710,"1,038.90",23150,1320.76,717710,4019.65,11834.20,349650000,145.47,93730000,160.95,175860000,256.92,42120000,23.99,74310,95.63,40520000,180.72,65550000,472000.00,3040,320.34,10740000,92.49,100210000,120.15,44270000,1825.50,230910
286,12-12-2022,6.416,62490,73.44,,3.8005,45290,17210.40,249390,"1,008.00",20370,1275.02,395620,3990.56,11706.44,245830000,144.49,70310000,167.82,109790000,252.51,30430000,23.403,39130,93.31,29420000,175.35,45480000,471080.00,3860,315.18,9910000,90.55,62000000,114.71,23380000,1792.30,107780
287,09-12-2022,6.082,48190,71.5,,3.8785,51880,17125.70,260840,"1,036.20",21300,1262.86,437550,3934.38,11563.33,243900000,142.16,76100000,179.05,104870000,245.42,20610000,23.717,53440,92.83,28230000,170.01,46530000,463000.00,2780,320.01,14360000,89.09,67400000,115.9,26030000,1810.70,150940
288,08-12-2022,5.82,49950,72.06,,3.8835,50540,17225.70,261640,"1,014.60",13250,1280.29,447070,3963.51,11637.50,238470000,142.65,61910000,173.44,97620000,247.4,22550000,23.246,44880,93.71,32140000,171.69,51310000,462780.00,2650,310.26,7170000,90.35,73310000,115.33,29510000,1801.50,116270
289,07-12-2022,5.617,67440,72.58,,3.8605,52670,16835.20,244360,"1,011.50",18890,1231.04,422120,3933.92,11497.39,228210000,140.94,69510000,174.04,84210000,244.37,20430000,22.922,51540,94.94,30980000,161.2,37160000,461593.00,2890,308.42,7760000,88.46,68090000,113.93,28580000,1798.00,155570
290,06-12-2022,5.378,42690,74.47,,3.818,53100,17089.30,246190,995.4,16230,1271.26,342160,3941.26,11549.68,233860000,142.91,64520000,179.82,92150000,245.12,22430000,22.335,49860,96.98,24850000,159.87,35190000,464838.00,2730,305.56,7170000,88.25,75500000,114.12,43690000,1782.40,127860
291,05-12-2022,5.484,48480,77.4,,3.795,58790,16966.50,268720,"1,007.50",17290,1259.56,430540,3998.84,11786.80,229010000,146.63,68390000,182.45,93120000,250.2,22560000,22.417,72920,99.48,24310000,166.1,35010000,468700.00,4130,312.59,8300000,91.01,71540000,122.43,35400000,1781.30,179820
292,02-12-2022,6.169,29960,80.3,,3.8505,59970,17093.60,227010,"1,026.60",26410,1295.69,393370,4071.70,11994.26,235050000,147.81,65450000,194.86,73650000,255.02,21530000,23.25,74940,100.44,21480000,168.76,37140000,477403.00,2790,320.41,12690000,94.13,72500000,123.49,39950000,1809.60,183720
293,01-12-2022,6.738,94560,81.33,,3.8175,59940,16972.00,266140,"1,054.90",25930,1276.05,453590,4076.57,12041.90,257490000,148.31,71250000,194.7,80050000,254.69,26040000,22.841,73640,100.99,28690000,171.35,47100000,477085.00,2950,316.95,14660000,95.5,68490000,120.44,36490000,1815.20,226150
294,30-11-2022,6.93,107310,80.56,,3.738,81150,17163.90,348220,"1,039.30",28620,1294.41,858510,4080.11,12030.06,496420000,148.03,111380000,194.7,109190000,255.14,47590000,21.781,63510,100.99,43650000,169.23,56530000,480280.00,3170,305.53,16070000,96.54,102810000,118.1,43150000,1759.90,192240
295,29-11-2022,7.235,101680,78.2,381870,3.6395,55240,16440.40,271580,"1,008.60",18190,1216.55,549930,3957.63,11503.45,197040000,141.17,83760000,180.83,83360000,240.33,17960000,21.436,46730,95.19,20060000,156.39,29840000,475843.00,2640,280.96,5790000,92.42,65570000,109.46,23900000,1763.70,127320
296,28-11-2022,6.712,3650,77.24,405030,3.6165,460,16211.70,284840,"1,012.30",,1167.73,518170,3963.94,11587.75,238840000,144.22,69350000,182.92,93040000,241.76,24810000,21.125,59180,96.05,26250000,158.27,30420000,472712.00,4030,281.17,4710000,93.95,75060000,108.78,23300000,1740.30,132770
297,25-11-2022,7.024,35510,76.28,266450,3.633,180,16512.30,204070,"1,000.80",,1198.12,426960,4026.12,11756.03,101460000,148.11,35200000,182.86,50670000,247.49,9200000,21.609,30820,97.46,9700000,162.7,16790000,478676.00,2660,285.54,3240000,93.41,35090000,111.41,12010000,1754.00,134300
298,23-11-2022,7.308,59050,77.94,379150,3.62,210,16623.90,305080,"1,009.80",0,1185.79,688960,4027.26,11838.72,180620000,151.07,58300000,183.2,109540000,247.58,19510000,21.526,20920,98.46,18870000,165.19,42720000,477020.00,2920,291.5,5920000,94.13,59410000,112.24,21340000,1745.60,167770
299,22-11-2022,6.779,73120,80.95,269620,3.6165,250,16212.90,287210,"1,008.70",,1139.74,815180,4003.58,11724.84,217730000,150.18,51800000,169.91,78450000,245.03,19670000,21.229,22910,97.05,23440000,160.38,47290000,476980.00,2820,286.69,6250000,93.2,62190000,111.44,29030000,1739.90,153090
300,21-11-2022,6.776,107820,79.73,21980,3.576,32410,15776.20,372150,989.95,,1107.46,981810,3949.94,11553.45,220280000,148.01,58720000,167.87,92880000,242.05,26390000,20.872,49270,95.6,21650000,153.17,40470000,468922.00,3860,285.05,7260000,92.46,84330000,109.86,24350000,1739.60,166080
301,18-11-2022,6.303,102560,80.08,96580,3.6415,28320,16638.30,241960,984.3,,1207.31,388690,3965.34,11677.02,247580000,151.29,74830000,180.19,76050000,241.22,27610000,20.997,45480,97.43,28340000,154.09,49210000,468290.00,2680,287.98,8400000,94.14,72430000,112.05,33360000,1754.40,137330
302,17-11-2022,6.369,106770,81.64,138480,3.694,24880,16691.20,257000,991.5,19540,1205.17,567610,3946.56,11676.86,234820000,150.72,80390000,183.17,64340000,241.68,23120000,20.975,68300,98.36,26050000,156.77,71090000,463695.00,2590,295.28,9840000,94.85,82620000,111.45,35090000,1763.00,169100
303,16-11-2022,6.2,112920,85.59,225670,3.7735,27930,16540.50,295730,"1,016.20",,1206.16,705310,3958.79,11699.09,253720000,148.79,64220000,186.92,66570000,241.73,24090000,21.524,71720,98.85,29110000,159.1,64950000,465520.00,2630,306.02,8040000,97.12,87960000,113.23,32440000,1775.80,200760
304,15-11-2022,6.034,76930,86.92,331710,3.8195,39810,16895.10,337150,"1,022.40",,1253.45,686180,3991.73,11871.15,291010000,150.04,89870000,194.42,91290000,241.97,31390000,21.518,94520,98.44,41640000,166.66,54590000,468233.00,2910,310.2,14630000,98.94,111340000,117.08,50550000,1776.80,283020
305,14-11-2022,5.933,110910,85.87,315450,3.8275,38110,16613.70,442460,"1,033.00",,1242.64,1010000,3957.25,11700.94,272450000,148.28,73370000,190.95,92230000,241.55,31120000,22.113,63150,95.7,30180000,162.95,52790000,466600.00,4030,299.27,17970000,98.49,99530000,114.22,53150000,1776.90,191350
306,11-11-2022,5.879,110490,88.96,301660,3.901,47700,17049.90,466350,"1,044.75",,1288.63,1450000,3992.93,11817.01,318510000,149.7,93980000,195.97,114400000,247.11,34620000,21.667,77860,96.41,33090000,163.27,65550000,469047.00,3330,290.13,9570000,100.79,111590000,113.02,59040000,1769.40,227040
307,10-11-2022,6.239,101640,86.47,340010,3.7495,36790,17589.10,720740,"1,047.00",,1299.15,2190000,3956.37,11605.96,451830000,146.87,118850000,190.72,132700000,242.98,46270000,21.702,92920,93.94,51620000,157.5,70080000,457665.00,3160,274.97,9670000,96.63,173410000,111.87,80670000,1753.70,305720
308,09-11-2022,5.865,134650,85.83,388300,3.691,42770,15886.90,869570,998.1,,1100.84,2920000,3748.57,10797.55,296280000,134.87,74920000,177.59,127060000,224.51,27850000,21.327,80560,87.32,31770000,137.76,45440000,435945.00,2600,254.66,7270000,86.14,90800000,101.47,107680000,1713.70,239650
309,08-11-2022,6.138,146540,88.91,344220,3.676,38610,18527.40,865100,"1,011.95",,1335.25,2870000,3828.11,11059.50,263380000,139.5,89910000,191.3,128800000,228.87,28190000,21.502,95950,88.9,30430000,146.02,59530000,442100.00,2520,263.46,7680000,89.98,88700000,96.47,51440000,1716.00,297620
310,07-11-2022,6.944,171260,91.79,322420,3.6005,32980,20589.00,414240,989.4,,1567.57,719300,3806.80,10977.00,266260000,138.92,83380000,197.08,93920000,227.87,33500000,20.919,76410,88.49,34080000,143.01,41010000,438575.00,3640,258.6,7930000,90.53,77500000,96.72,81990000,1680.50,187590
311,04-11-2022,6.4,117250,92.61,354060,3.6735,45210,21145.90,499500,960.5,,1645.01,1070000,3770.55,10857.03,352980000,138.38,140820000,207.47,98620000,221.39,36790000,20.784,101280,86.58,51120000,141.56,61260000,432000.00,2690,260.79,11120000,90.98,129100000,90.79,55640000,1676.60,293520
312,03-11-2022,5.975,98530,88.17,239820,3.4165,29770,20206.40,347230,924.1,,1531.08,631900,3719.89,10690.60,312830000,138.88,97920000,215.31,56540000,214.25,36630000,19.43,69420,83.43,61290000,134.21,50010000,428800.00,2550,269.06,7060000,89.3,136680000,88.91,59770000,1630.90,254700
313,02-11-2022,6.268,104850,90,280960,3.4545,20270,20154.40,420230,950.9,,1519.04,1140000,3759.69,10906.34,342400000,145.03,93610000,214.98,63070000,220.1,38410000,19.594,60590,86.97,57040000,132.19,67260000,438700.00,2640,273,10370000,92.12,135760000,90.54,71180000,1650.00,220930
314,01-11-2022,5.714,136650,88.37,274320,3.457,14760,20483.50,302720,950.5,,1579.64,593310,3856.10,11288.95,258910000,150.65,80380000,227.82,62690000,228.17,30590000,19.667,74280,90.47,47160000,135.43,43280000,443004.00,2450,286.75,6920000,96.79,153370000,95.2,109620000,1649.70,197980
315,31-10-2022,6.355,128750,86.53,285340,3.3575,15270,20496.30,327470,930.1,,1572.89,938650,3871.98,11405.57,304150000,153.34,97940000,227.54,61550000,232.13,28360000,19.119,35790,94.51,31680000,134.97,48630000,445050.00,3850,291.88,7510000,102.44,99250000,93.16,120760000,1640.70,128410
316,28-10-2022,5.684,84710,87.9,263400,3.4135,15710,20594.40,318900,946.4,,1554.47,966350,3901.06,11546.21,355960000,155.74,164760000,228.52,69150000,235.87,40650000,19.147,50430,96.29,43700000,138.34,52100000,451900.00,2870,295.72,9960000,103.41,223130000,99.2,94780000,1644.80,196360
317,27-10-2022,5.186,1730,89.08,292560,3.5025,15230,20292.90,365490,967.4,,1514.19,1020000,3807.30,11191.63,343350000,144.8,109180000,225.09,61640000,226.75,40420000,19.494,58010,92.22,60710000,131.76,58310000,437900.00,2390,296.94,14610000,110.96,129610000,97.94,230410000,1665.60,189290
318,26-10-2022,5.606,36780,87.91,287180,3.5245,21530,20769.50,427990,962.5,,1566.16,1430000,3830.60,11405.90,330320000,149.35,88440000,224.64,85330000,231.32,82680000,19.486,55630,94.93,88280000,128.96,53550000,435660.00,2510,298.62,15750000,115.66,69000000,129.82,89290000,1669.20,186930
319,25-10-2022,5.613,39950,85.32,240440,3.3845,12760,20082.70,371540,919.7,15740,1459.60,1280000,3859.11,11669.99,275480000,152.34,74730000,222.41,96510000,250.66,34780000,19.349,54440,104.48,40610000,132.61,50550000,436400.00,2450,291.02,15100000,120.6,50930000,137.51,37730000,1658.00,182800
320,24-10-2022,5.199,69670,84.58,250730,3.417,14290,19331.50,286940,926.6,,1343.88,665580,3797.34,11430.26,280870000,149.45,75980000,211.25,100450000,247.25,24910000,19.189,61360,102.52,27180000,125.99,51750000,432500.00,3780,282.45,13330000,119.82,49530000,129.72,63430000,1654.10,171020
321,21-10-2022,4.959,101730,85.05,272800,3.4565,19940,19162.60,294660,933.9,,1299.76,525540,3752.75,11310.33,324070000,147.27,86550000,214.44,75710000,242.12,26300000,19.066,85070,101.13,32460000,124.66,60950000,427170.00,2360,289.57,24890000,119.32,55660000,130.01,46150000,1656.30,271100
322,20-10-2022,5.358,104220,85.98,18180,3.4015,15870,19042.90,253200,915.1,21960,1282.87,483190,3665.78,11046.71,241400000,143.39,64520000,207.28,117800000,236.15,21810000,18.689,57780,99.97,25320000,121.94,65240000,413950.00,2210,268.16,17210000,115.25,48800000,131.53,26360000,1636.80,163730
323,19-10-2022,5.462,107160,85.55,71310,3.311,13420,19123.90,209280,881.1,,1285.32,406740,3695.16,11103.38,223790000,143.86,61760000,222.04,66570000,236.48,19990000,18.359,36440,99.63,23810000,120.51,52310000,421610.00,2240,272.38,46690000,115.07,47200000,133.23,30690000,1634.20,179250
324,18-10-2022,5.745,102090,82.82,97300,3.351,13630,19328.20,290070,907.3,15570,1310.81,625850,3719.98,11147.74,246560000,143.75,99140000,220.19,75890000,238.5,26330000,18.6,39820,100.77,24060000,119.67,65940000,428465.00,2790,240.86,25780000,116.36,65610000,132.8,25280000,1655.80,163170
325,17-10-2022,5.999,132420,85.46,172020,3.401,9660,19548.20,248400,913.6,,1331.12,498150,3677.95,11062.53,293320000,142.41,85250000,219.35,79430000,237.53,28140000,18.719,52190,99.97,28420000,118.88,58080000,419101.00,3370,245.1,21060000,113.79,62780000,134.04,29460000,1664.00,148890
326,14-10-2022,6.453,96730,85.61,237030,3.4045,10900,19181.80,400450,894.9,,1296.74,734030,3583.07,10692.06,299490000,138.38,88600000,204.99,94120000,228.56,30200000,18.071,69610,96.56,25410000,112.27,71340000,412760.00,3980,230,15290000,106.9,67740000,126.76,23560000,1648.90,183170
327,13-10-2022,6.741,131390,89.11,298030,3.423,9770,19379.80,455130,896.4,,1287.34,1090000,3669.91,11033.58,355130000,142.99,113220000,221.72,91480000,234.24,42550000,18.918,73300,99.06,34570000,119.6,85010000,415222.00,2580,232.51,17510000,112.53,86870000,130.29,34330000,1677.00,237010
